"resultNumber","lemma","senseNumber","snippet"
"47180","studentenbelangstelling","0.0",""
"47181","studentenbeperking","0.0",""
"47182","studentenberoering","0.0",""
"47183","studentenbetoging","0.0",""
"47184","studentenbevolking","0.0",""
"47185","studentenbeweging","1.0",""
"47186","studentenbijeenkomst","0.0",""
"47187","studentenbond","1.0",""
"47188","studentenbuurt","0.0",""
"47189","studentenclub","1.0",""
"47190","studentencultuur","0.0",""
"47191","studentendecaan","1.0",""
"47192","studentendemonstratie","0.0",""
"47193","studentenflat","1.0","flatgebouw voor studenten"
"47194","studentenflat","2.0","kamer in een studentenflat"
"47195","studentengeneratie","0.0",""
"47196","studentengrap","1.0",""
"47197","studentengroep","1.0",""
"47198","studentenhaver","1.0","mengsel van droge noten en vruchten"
"47199","studentenhaver","1.1","chocolade met studentenhaver"
"47200","studentenhaver","1.2","iets wat studenten energie geeft"
"47201","studentenhuisvesting","1.0",""
"47202","studentenhypotheek","1.0","hypotheek voor studenten"
"47203","studentenjool","1.0",""
"47204","studentenkaart","1.0",""
"47205","studentenkamer","1.0",""
"47206","studentenkampioen","0.0",""
"47207","studentenkroeg","1.0","kroeg voor studenten"
"47208","studentenleider","1.0","leider van de studenten"
"47209","studentenopstand","1.0",""
"47210","studentenorganisatie","1.0",""
"47211","studentenpastor","1.0",""
"47212","studentenpopulatie","1.0",""
"47213","studentenpredikant","0.0",""
"47214","studentenraad","1.0",""
"47215","studentenrebellie","0.0",""
"47216","studentenrevolte","0.0",""
"47217","studentenrevolutie","0.0",""
"47218","studentensoci\u00EBteit","0.0",""
"47219","studentenstad","1.0","stad met veel studenten"
"47220","studentenstop","0.0",""
"47221","studentenstroom","0.0",""
"47222","studententaal","0.0",""
"47223","studententijd","1.0",""
"47224","studentenvakbond","1.0",""
"47225","studentenvereniging","1.0",""
"47226","studentenverkiezing","0.0",""
"47227","studentenvertegenwoordiger","0.0",""
"47228","studentenvoorziening","1.0",""
"47229","studentenweerbaarheid","0.0",""
"47230","studentenwereld","1.0",""
"47231","studentenzaken","1.0",""
"47232","studentenzwangerschap","0.0",""
"47233","studentin","1.0","vrouwelijke student"
"47234","studie","1.0",""
"47235","studieadviseur","1.0",""
"47236","studiebegeleider","1.0","begeleider van een studie"
"47237","studiebegeleiding","1.0",""
"47238","studiebelasting","1.0",""
"47239","studiebijeenkomst","1.0",""
"47240","studiecarri\u00E8re","1.0","carri\u00E8re als student of scholier"
"47241","studieclub","0.0",""
"47242","studiecoach","1.0",""
"47243","studiecommissie","1.0",""
"47244","studieconferentie","0.0",""
"47245","studiedag","1.0","dagbijeenkomst voor studie"
"47246","studieduur","1.0",""
"47247","studieduurverkorting","1.0",""
"47248","studiefase","0.0",""
"47249","studiefinanciering","",""
"47250","studiegenoot","1.0",""
"47251","studiegids","1.0",""
"47252","studiegroep","1.0",""
"47253","studie-ijver","0.0",""
"47254","studiekeuze","1.0",""
"47255","studiekeuzecheck","1.0","check voor aankomende studenten"
"47256","studiekosten","1.0",""
"47257","studiekring","1.0",""
"47258","studielast","1.0",""
"47259","studieleider","0.0",""
"47260","studielening","1.0",""
"47261","studieles","0.0",""
"47262","studieloopbaan","1.0","loopbaan als student of scholier"
"47263","studiemeester","0.0",""
"47264","studiemethode","0.0",""
"47265","studiemiddag","1.0","middagbijeenkomst voor studie"
"47266","studiemogelijkheid","1.0","mogelijkheid om een studie te volgen"
"47267","studieopdracht","0.0",""
"47268","studieperiode","0.0",""
"47269","studieplanning","1.0",""
"47270","studieprestatie","0.0",""
"47271","studiereis","1.0",""
"47272","studierichting","1.0",""
"47273","studieronde","0.0",""
"47274","studiestad","1.0",""
"47275","studietijd","1.0",""
"47276","studietoelage","1.0",""
"47277","studievaardigheid","1.0",""
"47278","studievereniging","1.0","vereniging van studiegenoten"
"47279","studievertraging","1.0",""
"47280","studievoorlichting","0.0",""
"47281","studievoortgangscontrole","0.0",""
"47282","studievriend","1.0",""
"47283","studiezaal","1.0",""
"47284","studiezin","0.0",""
"47285","studio","1.0",""
"47286","studiobaas","0.0",""
"47287","studiochef","0.0",""
"47288","studiogast","1.0",""
"47289","studio-opname","1.0",""
"47290","stugheid","1.0",""
"47291","stuifmeelkorrel","1.0","korrel stuifmeel"
"47292","stuifzwam","0.0",""
"47293","stuiptrekking","1.0",""
"47294","stuiter","1.0",""
"47295","stuitligging","1.0",""
"47296","stuiversroman","0.0",""
"47297","stukadoor","1.0","iemand die wanden bepleistert"
"47298","stukjesschrijver","1.0",""
"47299","stukprijs","",""
"47300","stuksprijs","",""
"47301","stukwinst","0.0",""
"47302","stungun","1.0","stroomstootwapen"
"47303","stunt","1.0",""
"47304","stuntelaar","0.0",""
"47305","stuntman","1.0",""
"47306","stuntprijs","0.0",""
"47307","stupiditeit","1.0",""
"47308","sturing","1.0",""
"47309","sturingsmogelijkheid","1.0","mogelijkheid tot sturing"
"47310","Sturm und Drang","1.0",""
"47311","stut","1.0","steun"
"47312","stut","2.0","turnoefening"
"47313","stutbalk","0.0",""
"47314","stuur","B.1.0","stuurman"
"47315","stuur","B.2.0","sportroeier die de roeiboot stuurt"
"47316","stuurairbag","1.0","airbag in het stuur"
"47317","stuurautomaat","0.0",""
"47318","stuurbox","1.0","apparaat voor optimaal energiegebruik"
"47319","stuurfout","1.0",""
"47320","stuurgroep","1.0",""
"47321","stuurhut","1.0",""
"47322","stuurinrichting","1.0",""
"47323","stuurkabel","0.0",""
"47324","stuurknuppel","1.0",""
"47325","stuurkunde","0.0",""
"47326","stuurloosheid","1.0",""
"47327","stuurman","1.0","iemand die een vaartuig stuurt"
"47328","stuurman","1.1","stuurman van een roeiboot"
"47329","stuurman","2.0","scheepsofficier"
"47330","stuurmanskunst","1.0",""
"47331","stuurschakeling","1.0",""
"47332","stuursheid","0.0",""
"47333","stuurstang","1.0",""
"47334","stuurstoel","1.0",""
"47335","stuurstok","0.0",""
"47336","stuurvrouw","0.0",""
"47337","stuwadoor","1.0","lader en losser van schepen"
"47338","stuwadoor","2.0","stuwadoorsbedrijf"
"47339","stuwer","0.0",""
"47340","stuwing","1.0",""
"47341","stuwkracht","1.0",""
"47342","stuwraket","1.0",""
"47343","styliste","1.0",""
"47344","subafdeling","1.0",""
"47345","subcategorie","1.0",""
"47346","subdoelstelling","1.0",""
"47347","subgroep","1.0",""
"47348","subjectiviteit","1.0",""
"47349","subjunctief","0.0",""
"47350","sublimatie","1.0",""
"47351","sublimiteit","0.0",""
"47352","submarining","1.0","het onder de gordel door glijden"
"47353","submarining","2.0","verschijnsel dat een date verdwijnt"
"47354","subnationaliteit","0.0",""
"47355","subprime","1.0","risicohypotheek"
"47356","subprimehypotheek","1.0","risicohypotheek"
"47357","subprimehypothekencrisis","",""
"47358","subsidiariteit","1.0",""
"47359","subsidie","1.0",""
"47360","subsidieaanvraag","1.0",""
"47361","subsidiebeschikking","1.0",""
"47362","subsidiefraude","0.0",""
"47363","subsidiegever","1.0",""
"47364","subsidiekorting","0.0",""
"47365","subsidiekraan","1.0",""
"47366","subsidiemogelijkheid","1.0","mogelijkheid tot subsidie"
"47367","subsidiepolitiek","0.0",""
"47368","subsidiepot","1.0",""
"47369","subsidieregeling","1.0",""
"47370","subsidi\u00EBring","1.0",""
"47371","subsidieronde","0.0",""
"47372","subsidiestroom","1.0",""
"47373","subsidietoekenning","0.0",""
"47374","subsidievaststelling","0.0",""
"47375","subsidieverdeling","0.0",""
"47376","subsidieverhoging","0.0",""
"47377","subsidieverlaging","0.0",""
"47378","subsidieverlening","1.0",""
"47379","subsidievermindering","0.0",""
"47380","subsidieverordening","1.0",""
"47381","subsidieverplichting","0.0",""
"47382","subsidieverslaving","0.0",""
"47383","subsidieverstrekking","1.0",""
"47384","subsidievoorwaarde","1.0",""
"47385","subsidievorm","0.0",""
"47386","subsidioloog","0.0",""
"47387","substituut-griffier","0.0",""
"47388","substituut-officier","0.0",""
"47389","substituut-procureur","0.0",""
"47390","substraattaal","0.0",""
"47391","substraatteelt","0.0",""
"47392","substructuur","0.0",""
"47393","subtiliteit","1.0",""
"47394","subversie","1.0","ondermijning van orde of staat"
"47395","subversiviteit","0.0",""
"47396","succesfactor","1.0",""
"47397","succesfilm","0.0",""
"47398","succeskans","1.0","kans op succes"
"47399","succesperiode","0.0",""
"47400","succesreeks","0.0",""
"47401","successchrijver","0.0",""
"47402","successiebelasting","0.0",""
"47403","successieoorlog","0.0",""
"47404","succestrainer","0.0",""
"47405","succulent","B.1.0","vetplant"
"47406","sudderplaat","0.0",""
"47407","sudoku","1.0","puzzel waarin getallen ingevuld moeten worden"
"47408","su\u00E8de","1.0","bewerkt, fijn leer"
"47409","sufferd","1.0","suf persoon"
"47410","suffigheid","0.0",""
"47411","suffragette","1.0","voorvechtster voor vrouwenrechten"
"47412","suffragette","1.1","feministe"
"47413","sufheid","1.0",""
"47414","sugardaddy","1.0","rijke man die jonge date financieel ondersteunt"
"47415","sugardating","1.0","het daten voor geld of geschenken"
"47416","suggestibiliteit","0.0",""
"47417","suggestie","1.0",""
"47418","suggestiestrook","1.0","fietsstrook zonder wettelijke status"
"47419","suggestiviteit","0.0",""
"47420","su\u00EFcidepoging","0.0",""
"47421","suiker","1.0",""
"47422","suikerbacove","1.0","kleine, zoete banaan"
"47423","suikerbacove","1.1","plant waaraan de suikerbacove groeit"
"47424","suikerbakker","1.0","bakker van suikergoed"
"47425","suikerbiet","1.0","niet-eetbare wortelknol"
"47426","suikerbiet","2.0","bietenplant"
"47427","suikerboon","0.0",""
"47428","suikerbus","0.0",""
"47429","suikerfabriek","1.0",""
"47430","suikergast","1.0","zilvervisje"
"47431","suikerindustrie","1.0","suikerproducerende industrie"
"47432","suikerindustrie","1.1","geheel van suikerproducerende bedrijven"
"47433","suikerkorrel","1.0",""
"47434","suikeroplossing","0.0",""
"47435","suikerpati\u00EBnt","1.0","iemand die aan suikerziekte lijdt"
"47436","suikerpot","1.0",""
"47437","suikerprijs","0.0",""
"47438","suikerproductie","0.0",""
"47439","suikerspiegel","1.0","hoeveelheid glucose in het bloed"
"47440","suikerspin","1.0","roze zoete lekkernij"
"47441","suikerspin","1.1","suikerspinkraam"
"47442","suikerspin","2.0","groot dameskapsel"
"47443","suikerstrooier","0.0",""
"47444","suikertaart","1.0",""
"47445","suikertaks","1.0","taks op suikerhoudende dranken"
"47446","suikertang","0.0",""
"47447","suikervervanger","1.0","stof die suiker vervangt"
"47448","suikerwaarde","1.0","hoeveelheid glucose in het bloed"
"47449","suikerzieke","1.0","iemand met suikerziekte (<i>diabetes</i>)"
"47450","suikerziekte","1.0","diabetes"
"47451","suite","1.0",""
"47452","suitedeur","0.0",""
"47453","suizing","1.0",""
"47454","sukkel","1.0","iemand die onhandig is"
"47455","sukkel","2.0","iemand die medelijden behoeft"
"47456","sukkelaar","1.0",""
"47457","sulky","1.0","renwagentje"
"47458","sultan","1.0",""
"47459","summa cum laude","1.1","vermelding 'met de hoogste lof'"
"47460","sumoworstelaar","",""
"47461","super","",""
"47462","superbacterie","1.0","tegen antibiotica resistente bacterie"
"47463","supercel","1.0","zwaarste type onweersbui"
"47464","superdag","0.0",""
"47465","superdiversiteit","1.0","diversiteit binnen diversiteit"
"47466","superette","1.0",""
"47467","supergeleiding","1.0",""
"47468","supergroep","0.0",""
"47469","superheffing","1.0",""
"47470","superheld","1.0",""
"47471","superioriteit","1.0",""
"47472","superkampioen","0.0",""
"47473","superlatief","1.0",""
"47474","superman","1.0",""
"47475","supermarkt","1.0","zelfbedieningswinkel"
"47476","supermarktbranche","0.0",""
"47477","supermarktketen","1.0",""
"47478","supermogendheid","1.0",""
"47479","supernota","1.0","bepaalde Vlaamse politieke nota"
"47480","supernova","1.0",""
"47481","superpoliticus","0.0",""
"47482","superspecialist","0.0",""
"47483","superstructuur","0.0",""
"47484","supervloeibaarheid","0.0",""
"47485","supervorm","0.0",""
"47486","superwinst","0.0",""
"47487","suppletie","1.0","het aanvullen; aanvulling"
"47488","suppo","1.0","rectaal toegediende pil"
"47489","suppoost","1.0","bewaker in een museum"
"47490","suppoost","2.0","ordehandhaver"
"47491","supporter","1.0","aanhanger van een sportploeg of sporter"
"47492","supporter","2.0","aanhanger van iemand of iets in het algemeen"
"47493","supportersclub","1.0","club van supporters"
"47494","supportersgroep","1.0",""
"47495","supporterstrein","0.0",""
"47496","supportersvereniging","1.0",""
"47497","suppositoire","1.0","rectaal toegediende pil"
"47498","supranationaliteit","0.0",""
"47499","suprematie","1.0",""
"47500","surfclub","1.0","club voor surfers"
"47501","surfclub","1.1","accommodatie van een surfclub"
"47502","surfer","1.0",""
"47503","surfminuut","1.0","minuut besteed aan internetten"
"47504","surfplank","1.0","plank voor het surfen"
"47505","surfschool","1.0","school om te leren surfen"
"47506","surfsport","0.0",""
"47507","surimi","1.0","imitatiekrab"
"47508","Surinaamse","1.0","vrouw uit Suriname"
"47509","Surinamer/surinamer","1.0","iemand uit Suriname"
"47510","Surinamer/surinamer","2.0","Surinaams restaurant"
"47511","surrogaatmoeder","0.0",""
"47512","surseanceaanvraag","0.0",""
"47513","surveillanceauto","1.0",""
"47514","surveillancedienst","1.0",""
"47515","surveillancewagen","1.0",""
"47516","survivalbroek","1.0",""
"47517","survivaltocht","1.0",""
"47518","susceptibiliteit","0.0",""
"47519","sushi","1.0","Japans gerecht van rauwe vis"
"47520","sushibar","1.0","sushirestaurantje"
"47521","sushibar","2.0","bar waaraan je sushi kunt eten"
"47522","susploeg","1.0","susteam"
"47523","susser","1.0","iemand die sust"
"47524","susser","2.0","lid van een susteam"
"47525","suswacht","1.0","susteam"
"47526","suswacht","2.0","lid van een susteam"
"47527","suswachter","1.0","lid van een susteam"
"47528","suzanne-met-de-mooie-ogen","0.0",""
"47529","suzerein","1.0","opperleenheer"
"47530","suzerein","2.0","dominerende staat of vorst"
"47531","suzereiniteit","1.0","leenheerschappij"
"47532","suzereiniteit","2.0","protectoraatsheerschappij"
"47533","swa","1.0","vriend; kameraad"
"47534","swaffelaar","1.0","iemand die swaffelt"
"47535","swag","1.0","zelfverzekerde houding"
"47536","swagger","1.0","vrij korte, wijde damesjas zonder ceintuur"
"47537","swagger","2.0","swag"
"47538","swap","1.0","ruil van financi\u00EBle producten"
"47539","swap","2.0","ruil van bepaalde goederen"
"47540","swapfiets","1.0","huurfiets voor vast bedrag"
"47541","sweater","1.0","sportieve trui"
"47542","Swift-code","",""
"47543","swiftie","1.0","fan van Taylor Swift"
"47544","swing","1.0",""
"47545","swingerscruise","1.0","cruise voor stellen met partnerruil"
"47546","syfilis","1.0","geslachtsziekte bij mensen"
"47547","syfilis","1.1","geslachtsziekte bij konijnen en hazen"
"47548","syfilisbacterie","1.0","bacterie die syfilis veroorzaakt"
"47549","syfilislijder","1.0","iemand die aan syfilis lijdt"
"47550","syllabe","1.0","lettergreep"
"47551","symbolentaal","0.0",""
"47552","symboliek","1.0",""
"47553","symbolisering","0.0",""
"47554","symboolfunctie","1.0",""
"47555","symboolwaarde","1.0",""
"47556","symboolwerking","0.0",""
"47557","sympathie","1.0",""
"47558","sympathiebetuiging","0.0",""
"47559","sympathieladder","1.0","ranglijst op het gebied van goodwill"
"47560","symptoombestrijding","1.0",""
"47561","symptoomreclame","1.0",""
"47562","synagoge","1.0","joods gebedshuis"
"47563","synagoge","1.1","joodse geloofsgemeenschap"
"47564","synaps","1.0","verbinding tussen zenuwcellen"
"47565","synchroniciteit","0.0",""
"47566","syndicaatsleider","0.0",""
"47567","syndicalist","1.0",""
"47568","synergiebonus","1.0","bonus bij synergievoordelen"
"47569","synode","1.0",""
"47570","synodevergadering","0.0",""
"47571","syntheseroute","0.0",""
"47572","synthesizer","1.0","elektronisch muziekinstrument"
"47573","synthesizer","1.1","synthesizerspel"
"47574","synthesizer","1.2","muziek op synthesizers"
"47575","synthesizer","1.3","synthesizerspeler"
"47576","synthesizer","2.0","apparaat waarmee men uit ruw materiaal en samples spraak of andere geluiden kan synthetiseren"
"47577","synthesizer","3.0","apparaat voor DNA"
"47578","Syri\u00EBganger","1.0","moslim die afreist naar Syri\u00EB"
"47579","Syri\u00EBr","1.0","iemand uit Syri\u00EB"
"47580","Syri\u00EBr","1.1","lid e.d. van een Syrische club"
"47581","Syri\u00EBstrijder","1.0","iemand die naar Syri\u00EB reist voor de jihad"
"47582","Syri\u00EBstrijdster","1.0","vrouw die naar Syri\u00EB reist voor de jihad"
"47583","Syrische","1.0","vrouw uit Syri\u00EB"
"47584","systeemanalist","0.0",""
"47585","systeemanalyse","1.0",""
"47586","systeemarchitectuur","0.0",""
"47587","systeembeheerder","1.0",""
"47588","systeembenadering","0.0",""
"47589","systeembouw","1.0",""
"47590","systeembouwer","0.0",""
"47591","systeemdwang","0.0",""
"47592","systeemfout","0.0",""
"47593","systeemintegratie","0.0",""
"47594","systeemkaart","0.0",""
"47595","systeemontwerper","0.0",""
"47596","systeemontwikkeling","1.0",""
"47597","systeemprogrammatuur","0.0",""
"47598","systeemsoftware","1.0","software voor computerbesturing"
"47599","systeemstructuur","0.0",""
"47600","systeemtheorie","1.0",""
"47601","systeemtherapie","0.0",""
"47602","systeemverandering","0.0",""
"47603","systeemwijziging","0.0",""
"47604","systematisering","1.0",""
"47605","t/T","A.1.0",""
"47606","t.g.t.-datum","1.0","houdbaarheidsdatum"
"47607","t.h.t.-datum","1.0","houdbaarheidsdatum"
"47608","taaiheid","1.0",""
"47609","taaislijmziekte","1.0",""
"47610","taak","1.0",""
"47611","taakafbakening","1.0",""
"47612","taakafsplitsing","1.0",""
"47613","taakanalyse","0.0",""
"47614","taakbelasting","1.0",""
"47615","taakgerichtheid","0.0",""
"47616","taakgroep","1.0",""
"47617","taakinhoud","0.0",""
"47618","taakleerkracht","1.0","leraar die leerlingen begeleidt"
"47619","taakleraar","",""
"47620","taakomroep","1.0","omroep met een specifieke taak"
"47621","taakomschrijving","1.0",""
"47622","taakopdracht","1.0",""
"47623","taakopvatting","1.0",""
"47624","taakoverdracht","0.0",""
"47625","taakoverheveling","0.0",""
"47626","taaksplitsing","0.0",""
"47627","taakstelling","1.0",""
"47628","taakstraf","1.0","alternatieve straf"
"47629","taaktoedeling","1.0",""
"47630","taakuitbreiding","0.0",""
"47631","taakuitoefening","1.0",""
"47632","taakuitvoering","1.0",""
"47633","taakverbreding","1.0",""
"47634","taakverdeling","1.0",""
"47635","taakverdelingsoperatie","0.0",""
"47636","taakverlichting","0.0",""
"47637","taakverruiming","1.0",""
"47638","taakvervulling","1.0",""
"47639","taakverzwaring","1.0",""
"47640","taal","1.0",""
"47641","taalachterstand","1.0",""
"47642","taaladviescommissie/Taaladviescommissie","",""
"47643","taaladviescommissie/Taaladviescommissie","",""
"47644","taaladvisering","0.0",""
"47645","taaladviseur","1.0","iemand die taaladvies geeft"
"47646","taalatlas","0.0",""
"47647","taalbank","0.0",""
"47648","taalbarri\u00E8re","1.0",""
"47649","taalbeheerser","0.0",""
"47650","taalbeheersing","1.0",""
"47651","taalbeschouwing","1.0",""
"47652","taalbuddy","1.0","buddy die helpt met taal"
"47653","taalcolumn","0.0",""
"47654","taalconsulent","0.0",""
"47655","taalcuriositeit","0.0",""
"47656","taalcursus","",""
"47657","taaldaad","1.0",""
"47658","taaldocent","1.0","iemand die taalonderwijs geeft"
"47659","taalergernis","0.0",""
"47660","taalfamilie","0.0",""
"47661","taalfilosofie","1.0",""
"47662","taalfilosoof","1.0",""
"47663","taalfout","1.0",""
"47664","taalgebruiker","1.0",""
"47665","taalgeleerde","0.0",""
"47666","taalgemeenschap","1.0",""
"47667","taalgenoot","1.0",""
"47668","taalgeschiedenis","0.0",""
"47669","taalgids","0.0",""
"47670","taalgrens","1.0",""
"47671","taalgroep","1.0",""
"47672","taalhandeling","1.0",""
"47673","taaljeuk","1.0","ergernis door taalgebruik"
"47674","taalkaart","0.0",""
"47675","taalkennis","1.0",""
"47676","taalkeuze","0.0",""
"47677","taalklank","0.0",""
"47678","taalkracht","0.0",""
"47679","taalkronkel","0.0",""
"47680","taalkunde","1.0",""
"47681","taalkundige","1.0","beoefenaar van de taalkunde"
"47682","taalkunstenaar","0.0",""
"47683","taalkwestie","1.0",""
"47684","taalleraar","",""
"47685","taalles","1.0",""
"47686","taalliefhebber","1.0","liefhebber van taal"
"47687","taalmakelaar","1.0","bemiddelaar in taalhulp"
"47688","taalmoeilijkheid","1.0",""
"47689","taalnazi","1.0","iemand die op taalfouten wijst"
"47690","taalnorm","0.0",""
"47691","taaloefening","0.0",""
"47692","taalontwikkeling","1.0",""
"47693","taalpariteit","1.0",""
"47694","taalpartij","0.0",""
"47695","taalpathologie","0.0",""
"47696","taalpolitiek","",""
"47697","taalpsychologie","0.0",""
"47698","taalpurist","0.0",""
"47699","taalraadsman","",""
"47700","taalrol","1.0",""
"47701","taalrubriek","0.0",""
"47702","taalschat","0.0",""
"47703","taalschool","",""
"47704","taalsituatie","1.0",""
"47705","taalspeeltuin","1.0",""
"47706","taalstoornis","1.0",""
"47707","taalstrijd","1.0",""
"47708","taalstructuur","1.0",""
"47709","taalstudie","",""
"47710","taaltechnologie","1.0",""
"47711","Taaltelefoon/taaltelefoon","",""
"47712","Taaltelefoon/taaltelefoon","",""
"47713","taaltest","0.0",""
"47714","taaltoets","0.0",""
"47715","taaltraining","0.0",""
"47716","taaltuinier","0.0",""
"47717","taaluiting","1.0",""
"47718","taalvaardigheid","1.0",""
"47719","taalvariatie","1.0",""
"47720","taalvari\u00EBteit","0.0",""
"47721","taalverandering","1.0",""
"47722","taalverbastering","0.0",""
"47723","taalvergelijking","0.0",""
"47724","taalverloedering","0.0",""
"47725","taalvermenging","0.0",""
"47726","taalverrijking","0.0",""
"47727","taalvervuiling","0.0",""
"47728","taalverwerving","1.0",""
"47729","taalverzorging","0.0",""
"47730","taalvondst","0.0",""
"47731","taalvorm","1.0",""
"47732","taalvraag","0.0",""
"47733","taalwet","1.0",""
"47734","taalwetenschap","1.0",""
"47735","taalwetgeving","0.0",""
"47736","taalzorg","0.0",""
"47737","taalzuiveraar","0.0",""
"47738","taalzuivering","0.0",""
"47739","taanketel","0.0",""
"47740","taart","1.0","rond zoet gebak met vulling"
"47741","taart","2.0","hartig gebak"
"47742","taart","3.0","cirkeldiagram"
"47743","taart","4.0","vrouw"
"47744","taartjeswinkel","1.0",""
"47745","taartvorm","0.0",""
"47746","tab","1.0","uitstekend strookje"
"47747","tab","2.0","toets voor inspringing"
"47748","tab","3.0","velrand bij een postzegel"
"47749","tabak","1.0",""
"47750","tabaksdoos","1.0",""
"47751","tabaksfabrikant","1.0",""
"47752","tabakshandelaar","0.0",""
"47753","tabaksindustrie","1.0","rookwarenproducerende industrie"
"47754","tabaksindustrie","1.1","geheel van rookwarenproducerende bedrijven"
"47755","tabaksonderneming","0.0",""
"47756","tabakspijp","0.0",""
"47757","tabaksplant","1.0",""
"47758","tabakspot","0.0",""
"47759","tabakspreventie","1.0","preventie van tabaksgebruik"
"47760","tabaksproducent","1.0","bedrijf dat tabak produceert"
"47761","tabaksreclame","1.0",""
"47762","tabaksrook","1.0",""
"47763","tabaksteelt","1.0","teelt van tabak"
"47764","tabaksveiling","0.0",""
"47765","tabaksvergunning","0.0",""
"47766","tabakswaar","0.0",""
"47767","tabakswet","0.0",""
"47768","tabakswinkel","1.0","winkel voor tabak"
"47769","tabakswinkel","1.1","gebouw van een tabakswinkel"
"47770","tabakswinkelier","1.0","uitbater van een tabakswinkel"
"47771","tabakszaak","1.0","tabakswinkel"
"47772","tabakszak","0.0",""
"47773","tabbaard","1.0","toga"
"47774","tabbaard","2.0","gewaad van sinterklaas"
"47775","tabbaard","3.0","nachthemd"
"47776","tabel","1.0",""
"47777","tabelvorm","0.0",""
"47778","tablet","",""
"47779","tablet","",""
"47780","tabletbochel","1.0","rugvergroeiing door tabletgebruik"
"47781","tabletkramp","1.0","spierkramp door gebruik van tabletcomputers"
"47782","tabletnek","1.0","nekklachten door tabletgebruik"
"47783","tabletvorm","1.0",""
"47784","tabloid","1.0","bepaald papierformaat voor kranten"
"47785","tabloid","2.0","krant gericht op sensatie en roddels"
"47786","taboe","1.0",""
"47787","taboe\u00EFsering","0.0",""
"47788","taboesfeer","1.0",""
"47789","tabouleh","1.0","Libanese salade met bulgur"
"47790","tachograaf","1.0","meetapparaat in een vrachtwagen of bus"
"47791","tachograaf","1.1","meetapparaat op een schip"
"47792","tachtiger","1.0",""
"47793","tachtigjarige","1.0","iemand van tachtig jaar"
"47794","tachtigplusser","1.0","iemand van 80 of ouder"
"47795","tacticus","1.0","specialist in militaire tactiek"
"47796","tacticus","2.0","pragmaticus"
"47797","tactloosheid","0.0",""
"47798","Tadzjiek","1.0","iemand uit Tadzjikistan"
"47799","Tadzjiekse","1.0","vrouw uit Tadzjikistan"
"47800","Tadzjikistaan","1.0","iemand uit Tadzjikistan"
"47801","Tadzjikistaanse","1.0","vrouw uit Tadzjikistan"
"47802","tafel","1.0",""
"47803","tafelaansteker","0.0",""
"47804","tafelbel","0.0",""
"47805","tafeldans","0.0",""
"47806","tafeldoek","1.0","tafelkleed"
"47807","tafelgenoot","1.0","iemand aan dezelfde tafel"
"47808","tafelloper","0.0",""
"47809","tafelmanieren","1.0",""
"47810","tafelmuziek","0.0",""
"47811","tafelpoot","1.0",""
"47812","tafelrand","1.0",""
"47813","tafelrede","0.0",""
"47814","tafelschel","0.0",""
"47815","tafelspeech","0.0",""
"47816","tafelspringer","1.0","druktemaker"
"47817","tafelspringer","2.0","iemand die op tafel springt"
"47818","tafelstoel","0.0",""
"47819","tafelsuiker","0.0",""
"47820","tafeltennisbond","1.0","belangenvereniging voor tafeltennissers"
"47821","tafeltennisclub","1.0","tafeltennisvereniging"
"47822","tafeltennisschool","1.0","school om te leren tafeltennissen"
"47823","tafeltennisschool","2.0","groep gelijkgestemde tafeltennissers"
"47824","tafeltennisser","1.0","iemand die tafeltennist"
"47825","tafeltennissport","0.0",""
"47826","tafeltennisster","1.0","tafeltennisspeelster"
"47827","tafeltennistafel","1.0","tafel waarop men tafeltennist"
"47828","tafeltennisvereniging","1.0","tafeltennisclub"
"47829","tafelwijn","1.0","eenvoudige wijn voor bij het eten"
"47830","tafelwijn","1.1","soort tafelwijn"
"47831","tafelwijn","1.2","glas tafelwijn"
"47832","tagliatelle","1.0","deegwaar"
"47833","tahoe","1.0","product van sojamelk"
"47834","tai-chidocent","1.0","leraar tai chi"
"47835","taiga","1.0","gebied van naaldbossen"
"47836","taille","1.0",""
"47837","Taiwanees","1.0",""
"47838","tak","1.0",""
"47839","takel","1.0",""
"47840","takelauto","1.0",""
"47841","takelbalk","0.0",""
"47842","takelinstallatie","0.0",""
"47843","takelwagen","1.0",""
"47844","takenminister","1.0",""
"47845","taks","1.0","vastgestelde hoeveelheid"
"47846","taks","2.0","heffing; belasting"
"47847","taks","3.0","strafport"
"47848","taksim","1.0","Midden-Oosterse muziekvorm"
"47849","taksim","1.1","instrumentale solo-improvisatie"
"47850","taksim","2.0","verdeling van Cyprus"
"47851","talencursus","",""
"47852","talenkennis","1.0",""
"47853","talenschool","",""
"47854","talentloosheid","1.0","het talentloos zijn"
"47855","talentloze","1.0","iemand zonder talent"
"47856","talentscout","1.0","iemand die talent zoekt"
"47857","talgklier","1.0",""
"47858","talibanisering","1.0","verspreiding van talibanstandpunten"
"47859","taling","1.0",""
"47860","talisman","1.0",""
"47861","talkklier","0.0",""
"47862","talkpoeder","",""
"47863","talkshowelite","1.0","groep vaste gasten in talkshows"
"47864","talrijkheid","0.0",""
"47865","tamarindeboom","1.0",""
"47866","tamboer","1.0","trommel"
"47867","tamboer","2.0","miltaire trommelaar"
"47868","tamboer","2.1","trommelaar in een fanfare of harmonieorkest"
"47869","tamboer","3.0","voetstuk van een koepel"
"47870","tamboerijn","1.0","handtrom met bellen"
